施設種別,地区,保育園名,所在地,緯度,経度,種別,電話番号,入園可能月齢,保育年齢別定員　0歳,保育年齢別定員　1歳,保育年齢別定員　2歳,保育年齢別定員　3歳,保育年齢別定員　4歳,保育年齢別定員　5歳,保育年齢別定員　合計,短時間保育開始時間,短時間保育終了時間,標準時間開始時間,標準時間終了時間,延長保育対象月齢,延長保育,休園日,運営事業者(指定管理者),保育園ホームページ
豊玉第三保育園,,,練馬区豊玉南3-32-37,35.72928758,139.6495081,,03-3991-6762,,,,,,,,,,,,,,,,,
豊玉第二保育園,,,練馬区豊玉北6-17-9,35.73597192,139.6499316,,03-3992-3322,,,,,,,,,,,,,,,,,
桜台第二保育園,,,練馬区桜台3-39-17,35.74603655,139.6632029,,03-3993-5126,,,,,,,,,,,,,,,,,
桜台保育園,,,練馬区桜台5-41-12,35.74438083,139.6573112,,03-3993-6735,,,,,,,,,,,,,,,,,
練馬保育園,,,練馬区練馬2-13-3,35.74220294,139.6514171,,03-3991-5133,,,,,,,,,,,,,,,,,
向山保育園,,,練馬区向山1-5-7,35.73781894,139.6422001,,03-3970-6088,,,,,,,,,,,,,,,,,
貫井第二保育園,,,練馬区貫井4-13-4,35.74098934,139.6314638,,03-3990-8291,,,,,,,,,,,,,,,,,
貫井保育園,,,練馬区貫井4-24-9,35.742196,139.6273738,,03-3990-3320,,,,,,,,,,,,,,,,,
氷川台第二保育園,,,練馬区氷川台2-16-14,35.75679545,139.6673276,,03-3932-6227,,,,,,,,,,,,,,,,,
氷川台保育園,,,練馬区氷川台4-47-12,35.75275197,139.6640449,,03-3931-2603,,,,,,,,,,,,,,,,,
平和台保育園,,,練馬区平和台2-18-14,35.76021541,139.6615056,,03-3932-1484,,,,,,,,,,,,,,,,,
早宮保育園,,,練馬区早宮3-13-31,35.75016923,139.6531991,,03-3993-3151,,,,,,,,,,,,,,,,,
春日町第三保育園,,,練馬区春日町5-30-5,35.75111098,139.6387908,,03-3926-5461,,,,,,,,,,,,,,,,,
春日町第二保育園,,,練馬区春日町1-29-8,35.75190085,139.6464682,,03-3990-3325,,,,,,,,,,,,,,,,,
春日町保育園,,,練馬区春日町5-17-10,35.74636194,139.6376534,,03-3990-1843,,,,,,,,,,,,,,,,,
高松保育園,,,練馬区高松3-24-27,35.75000131,139.6251604,,03-3999-7910,,,,,,,,,,,,,,,,,
北町第二保育園,,,練馬区北町1-19-17,35.76425315,139.6678795,,03-3931-3318,,,,,,,,,,,,,,,,,
北町保育園,,,練馬区北町3-3-14,35.7674238,139.6556458,,03-3933-6497,,,,,,,,,,,,,,,,,
田柄第二保育園,,,練馬区田柄2-6-22,35.76360908,139.6447606,,03-3938-8100,,,,,,,,,,,,,,,,,
田柄保育園,,,練馬区田柄4-36-4,35.76683961,139.6377424,,03-3939-4519,,,,,,,,,,,,,,,,,
光が丘保育園,,,練馬区光が丘1-3-104,35.76843957,139.6388875,,03-3975-7139,,,,,,,,,,,,,,,,,
光が丘第二保育園,,,練馬区光が丘1-6-3-101,35.76780947,139.6358114,,03-3977-1311,,,,,,,,,,,,,,,,,
光が丘第九保育園,,,練馬区光が丘2-4-9,35.76304131,139.6331012,,03-3976-9011,,,,,,,,,,,,,,,,,
光が丘第十一保育園,,,練馬区光が丘2-4-11-101,35.76382746,139.6327675,,03-5997-6021,,,,,,,,,,,,,,,,,
光が丘第七保育園,,,練馬区光が丘2-7-4-105,35.7610823,139.6313721,,03-3976-7291,,,,,,,,,,,,,,,,,
光が丘第三保育園,,,練馬区光が丘3-3-2-101,35.75590355,139.6271245,,03-3976-4551,,,,,,,,,,,,,,,,,
光が丘第十保育園,,,練馬区光が丘3-7-3-101,35.7581089,139.6307849,,03-5997-6011,,,,,,,,,,,,,,,,,
光が丘第八保育園,,,練馬区光が丘5-2-3,35.75899495,139.6271347,,03-3979-9215,,,,,,,,,,,,,,,,,
光が丘第四保育園,,,練馬区光が丘7-3-1-102,35.75627838,139.6257411,,03-3976-1562,,,,,,,,,,,,,,,,,
光が丘第五保育園,,,練馬区光が丘7-3-3-101,35.75579931,139.6248509,,03-3976-6316,,,,,,,,,,,,,,,,,
光が丘第六保育園,,,練馬区光が丘7-7-2-101,35.75812127,139.6233364,,03-3976-6321,,,,,,,,,,,,,,,,,
旭町第二保育園,,,練馬区旭町1-33-22-107,35.76622719,139.6247877,,03-3977-1611,,,,,,,,,,,,,,,,,
旭町保育園,,,練馬区旭町3-11-6,35.77429304,139.6250324,,03-3938-3680,,,,,,,,,,,,,,,,,
土支田保育園,,,練馬区土支田2-32-8,35.76362736,139.6136239,,03-3925-4787,,,,,,,,,,,,,,,,,
富士見台こぶし保育園,,,練馬区富士見台3-10-1,35.73863488,139.624377,,03-3926-1071,,,,,,,,,,,,,,,,,
南田中第二保育園,,,練馬区南田中3-31-4,35.73896738,139.6177314,,03-3997-3568,,,,,,,,,,,,,,,,,
南田中保育園,,,練馬区南田中5-25-16,35.73892257,139.613291,,03-3996-7800,,,,,,,,,,,,,,,,,
高野台保育園,,,練馬区高野台3-25-17,35.74442935,139.6124597,,03-3996-4615,,,,,,,,,,,,,,,,,
谷原保育園,,,練馬区谷原5-16-41,35.75050963,139.6107845,,03-3996-0020,,,,,,,,,,,,,,,,,
石神井町さくら保育園,,,練馬区石神井町7-25-45,35.74418607,139.5993474,,03-3997-0070,,,,,,,,,,,,,,,,,
石神井町つつじ保育園,,,練馬区石神井町8-1-10,35.74533972,139.6016732,,03-3997-8646,,,,,,,,,,,,,,,,,
石神井台保育園,,,練馬区石神井台2-18-13,35.73569585,139.5898354,,03-3995-8271,,,,,,,,,,,,,,,,,
石神井台第二保育園,,,練馬区石神井台6-2-10,35.74015948,139.5860776,,03-3925-8301,,,,,,,,,,,,,,,,,
上石神井第二保育園,,,練馬区上石神井1-5-3,35.72564673,139.5920183,,03-3929-3247,,,,,,,,,,,,,,,,,
上石神井第三保育園,,,練馬区石神井台4-5-20,35.73169851,139.5846438,,03-3928-1451,,,,,,,,,,,,,,,,,
上石神井保育園,,,練馬区上石神井4-21-3,35.72991977,139.5879852,,03-3920-3567,,,,,,,,,,,,,,,,,
下石神井第三保育園,,,練馬区下石神井6-8-15,35.73363491,139.6036463,,03-3904-3061,,,,,,,,,,,,,,,,,
関町保育園,,,練馬区関町南3-9-29,35.72120889,139.5817731,,03-3929-2600,,,,,,,,,,,,,,,,,
関町第二保育園,,,練馬区関町北3-20-30,35.72557023,139.5703519,,03-3928-1487,,,,,,,,,,,,,,,,,
関町第三保育園,,,練馬区関町北5-4-12,35.73265403,139.5746759,,03-3929-3285,,,,,,,,,,,,,,,,,
東大泉保育園,,,練馬区東大泉3-60-2-101,35.75638644,139.5904445,,03-3924-0966,,,,,,,,,,,,,,,,,
東大泉第二保育園,,,練馬区東大泉7-20-1,35.74260481,139.577047,,03-3921-9126,,,,,,,,,,,,,,,,,
西大泉保育園,,,練馬区西大泉3-21-16,35.75953203,139.5788621,,03-3924-9500,,,,,,,,,,,,,,,,,
南大泉保育園,,,練馬区南大泉5-26-7,35.75117272,139.5731205,,03-3921-4851,,,,,,,,,,,,,,,,,
北大泉保育園,,,練馬区大泉町4-15-15,35.76292508,139.6001532,,03-3921-4852,,,,,,,,,,,,,,,,,
大泉学園保育園,,,練馬区大泉学園町8-9-5,35.77263126,139.5927931,,03-3922-3811,,,,,,,,,,,,,,,,,
東大泉第三保育園,,,練馬区東大泉2-42-5,35.75423315,139.5924028,,03-3922-0550,,,,,,,,,,,,,,,,,
子ども家庭支援センター「こどものへや」,,,江戸川区船堀4丁目2番5号　勤労福祉会館内1階,35.685187,139.8653337,,03-3877-2460,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kosodate/kateishien.html
共育プラザ南小岩「子育てひろば」,,,江戸川区南小岩4丁目5番8号,35.7209228,139.8857753,,03-3673-2206,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/plaza_minamikoiwa/index.html
共育プラザ一之江・子育てひろば,,,江戸川区一之江3丁目13番7号,35.6898376,139.8843134,,03-3652-5911,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/plaza_ichinoe/index.html
共育プラザ小岩・子育てひろば,,,江戸川区北小岩2丁目14番17号,35.7400201,139.8848239,,03-3672-0604,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/plaza_koiwa/index.html
共育プラザ平井・子育てひろば,,,江戸川区平井7丁目21番6号,35.7145379,139.8401941,,03-3618-4031,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/plaza_hirai/index.html
共育プラザ葛西・子育てひろば,,,江戸川区宇喜田町175番地,35.6734073,139.8608207,,03-3688-8611,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/plaza_kasai/index.html
中央健康サポートセンター・子育てひろば,,,江戸川区中央4丁目24番19号,35.7096535,139.8683087,,03-5661-2467,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/chuo.html
清新町健康サポートセンター・子育てひろば,,,江戸川区清新町1丁目3番11号,35.663032,139.8558199,,03-3878-1221,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/seishincho.html
鹿骨健康サポートセンター・子育てひろば,,,江戸川区鹿骨1丁目55番10号,35.7097145,139.8905373,,03-3678-8711,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/shishibone.html
小松川健康サポートセンター・子育てひろば,,,江戸川区小松川3丁目6番1号,35.6963211,139.8487507,,03-3683-5531,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/komatsugawa.html
ベーテルひろば（NPO法人）,,,江戸川区東葛西8-11-33 エストパル1C号室,35.6567322,139.8769016,,03-3686-8350,,,,,,,,,,,,,,,,,http://tokyo-bethel.org/
中葛西子育てひろば,,,江戸川区中葛西1丁目2番8号　宇喜田ホームズ中庭（1階）,35.6689994,139.8681037,,,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kosodate/hiroba/hiroba.html
臨海らっこルーム,,,江戸川区臨海町5丁目1番2号　都営臨海町5丁目アパート2号棟1,35.6430257,139.8691393,,03-3686-2340,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kosodate/hiroba/rinkairakko.html
堀江らっこルーム,,,江戸川区南葛西3丁目16番8号　公社堀江住宅8号棟1階,35.6480173,139.8705514,,03-3688-7416,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kosodate/hiroba/horierakko.html
共育プラザ南篠崎・子育てひろば,,,江戸川区南篠崎町3丁目12番8号,35.6966719,139.8989531,,03-3678-8241,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/plaza_minamishinozaki/index.html
小岩健康サポートセンター・子育てひろば,,,江戸川区東小岩3丁目23番3号,35.7338719,139.894124,,03-3658-3171,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/koiwa.html
東部健康サポートセンター・子育てひろば,,,江戸川区瑞江2丁目5番7号（東部フレンドホール3階）,35.6940377,139.8978703,,03-3678-6441・6442・6443,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/tobu.html
葛西健康サポートセンター・子育てひろば,,,江戸川区中葛西3丁目10番1号,35.6658143,139.8695256,,03-3688-0154,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/kasai.html
なぎさ健康サポートセンター・子育てひろば,,,江戸川区南葛西7丁目1番27号,35.6457363,139.8812814,,03-5675-2515,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kenkofukushi/kenko/nagisa.html
グリーンパレス,,,江戸川区松島1丁目38番1号,35.7058267,139.8662522,,03-3653-5151,,,,,,,,,,,,,,,,,http://www.city.edogawa.tokyo.jp/shisetsuguide/bunya/kosodate/hiroba/greenpalace.html
長房,,,東京都八王子市長房町341,35.656121,139.297399,,042-663-6487,,,,,,,,,,,,,,18時30分～19時30分,,,
元八王子（第1第2クラブ）,,,東京都八王子市弐分方町761,35.669719,139.292013,,042-625-6493,,,,,,,,,,,,,,18時30分～19時31分,,,
中野,,,東京都八王子市中野山王3-6-27,35.674575,139.325307,,042-624-9561,,,,,,,,,,,,,,18時30分～19時32分,,,
北野（第1第2クラブ）,,,東京都八王子市打越町348-1,35.645793,139.356297,,042-645-8588,,,,,,,,,,,,,,18時30分～19時33分,,,
川口（第1第2クラブ）,,,東京都八王子市川口町3974,35.692682,139.282172,,042-654-4758,,,,,,,,,,,,,,18時30分～19時34分,,,
由木（第1第2クラブ）,,,東京都八王子市越野692-1,35.629367,139.384379,,042-676-8733,,,,,,,,,,,,,,18時30分～19時35分,,,
浅川（第1第2クラブ）,,,東京都八王子市初沢町1323,35.639243,139.28184,,042-665-2539,,,,,,,,,,,,,,18時30分～19時36分,,,
由井（第1第2クラブ）,,,東京都八王子市小比企町1201,35.642337,139.327783,,042-635-4762,,,,,,,,,,,,,,18時30分～19時37分,,,
横山（第1第2クラブ）,,,東京都八王子市長房町450,35.652769,139.298019,,042-661-1299,,,,,,,,,,,,,,18時30分～19時38分,,,
上壱分方（第1第2クラブ）,,,東京都八王子市上壱分方町799-2,35.684822,139.283955,,042-652-1891,,,,,,,,,,,,,,18時30分～19時39分,,,
寺町（第1第2クラブ）,,,東京都八王子市寺町29-15,35.655327,139.332232,,042-628-5345,,,,,,,,,,,,,,18時30分～19時40分,,,
寺田（第1クラブ）,,,東京都八王子市寺田町432-102,35.622562,139.306264,,042-665-7187,,,,,,,,,,,,,,18時30分～19時41分,,,
寺田（第2クラブ）,,,東京都八王子市寺田町405-5,35.622548,139.309986,,042-666-6620,,,,,,,,,,,,,,18時30分～19時42分,,,
台町（第1第2クラブ）,,,東京都八王子市台町4-2-1,35.656985,139.324022,,042-627-7246,,,,,,,,,,,,,,18時30分～19時43分,,,
秋葉台（第1クラブ）,,,東京都八王子市別所2-12-4,35.623113,139.401747,,042-677-8358,,,,,,,,,,,,,,18時30分～19時44分,,,
秋葉台（第2クラブ）,,,東京都八王子市別所2-5,35.624666,139.406619,,042-676-1990,,,,,,,,,,,,,,18時30分～19時45分,,,
宮上,,,東京都八王子市南大沢5-20-11,35.609464,139.367576,,042-677-4200,,,,,,,,,,,,,,18時30分～19時46分,,,
鹿島,,,東京都八王子市鹿島2,35.633018,139.426711,,042-675-0158,,,,,,,,,,,,,,18時30分～19時47分,,,
松が谷,,,東京都八王子市松が谷13,35.629348,139.413932,,042-675-0161,,,,,,,,,,,,,,18時30分～19時48分,,,
館ヶ丘,,,東京都八王子市館町1097-57,35.62827,139.287671,,042-665-5239,,,,,,,,,,,,,,18時30分～19時49分,,,
別所,,,東京都八王子市別所2-42-7,35.615738,139.394707,,042-677-7755,,,,,,,,,,,,,,18時30分～19時50分,,,
南大沢（第1第2クラブ）,,,東京都八王子市南大沢3-8-1,35.607778,139.379528,,042-674-0109,,,,,,,,,,,,,,18時30分～19時51分,,,
石川（第1第2クラブ）,,,東京都八王子市石川町1920,35.671723,139.358624,,042-648-3366,,,,,,,,,,,,,,18時30分～19時52分,,,
清水小（第1第2クラブ）,,,東京都八王子市中野山王3-25-1,35.676105,139.319463,,042-626-4591,,,,,,,,,,,,,,18時30分～19時53分,,,
美山小,,,東京都八王子市美山町1892,35.690933,139.248317,,042-652-0297,,,,,,,,,,,,,,18時30分～19時54分,,,
南大沢西,,,東京都八王子市南大沢4-18,35.608239,139.374464,,042-679-4312,,,,,,,,,,,,,,18時30分～19時55分,,,
千人町（第1第2クラブ）,,,東京都八王子市千人町3-7-7,35.658743,139.308348,,042-662-5673,,,,,,,,,,,,,,18時30分～19時56分,,,
久保山（第1第2クラブ）,,,東京都八王子市久保山町1-20-6,35.685972,139.360243,,042-692-2019,,,,,,,,,,,,,,18時30分～19時57分,,,
久保山（第3クラブ）,,,東京都八王子市久保山町2-18,35.686699,139.354188,,042-692-5058,,,,,,,,,,,,,,18時30分～19時58分,,,
片倉台,,,東京都八王子市片倉町1318,35.631311,139.346115,,042-637-9220,,,,,,,,,,,,,,18時30分～19時59分,,,
まつぎ（第1第2クラブ）,,,東京都八王子市別所1-29-2,35.621149,139.396106,,042-676-7241,,,,,,,,,,,,,,18時30分～19時60分,,,
下柚木（第1第2クラブ）,,,東京都八王子市下柚木3-4-1,35.621235,139.379788,,042-677-3553,,,,,,,,,,,,,,18時30分～19時61分,,,
長池（第1クラブ）,,,東京都八王子市別所1-45-3,35.611208,139.386438,,042-670-3631,,,,,,,,,,,,,,18時30分～19時62分,,,
長池（第2クラブ）,,,東京都八王子市別所1-55,35.610761,139.388441,,042-679-4664,,,,,,,,,,,,,,18時30分～19時63分,,,
みなみ野（第1クラブ）,,,東京都八王子市みなみ野1-9-3,35.632163,139.324836,,042-635-0014,,,,,,,,,,,,,,18時30分～19時64分,,,
みなみ野（第2クラブ）,,,東京都八王子市みなみ野1-1-1,35.631322,139.330969,,042-635-3321,,,,,,,,,,,,,,18時30分～19時65分,,,
第十小（第1第2クラブ）,,,東京都八王子市大和田町7-5-1,35.666201,139.343628,,042-644-8744,,,,,,,,,,,,,,18時30分～19時66分,,,
元八王子東小（第1第2クラブ）,,,東京都八王子市叶谷町1521,35.671283,139.304343,,042-627-1245,,,,,,,,,,,,,,18時30分～19時67分,,,
加住小,,,東京都八王子市加住町1-170-2,35.700458,139.316116,,042-692-0150,,,,,,,,,,,,,,18時30分～19時68分,,,
高嶺小（第1第2クラブ）,,,東京都八王子市北野台4-21-1,35.628401,139.350737,,042-637-4146,,,,,,,,,,,,,,18時30分～19時69分,,,
七国小（第1第2クラブ）,,,東京都八王子市七国6-42-1,35.62006,139.321857,,042-637-5441,,,,,,,,,,,,,,18時30分～19時70分,,,
八木町（第1第2クラブ）,,,東京都八王子市八木町7-1,35.661662,139.321919,,042-626-5234,,,,,,,,,,,,,,18時30分～19時71分,,,
由井かたくら,,,東京都八王子市西片倉1-14-1,35.636571,139.337257,,042-636-7784,,,,,,,,,,,,,,18時30分～19時72分,,,
第九小（第1第2クラブ）,,,東京都八王子市中野上町2-14-1,35.670864,139.325107,,042-623-4230,,,,,,,,,,,,,,18時30分～19時73分,,,
上柚木小,,,東京都八王子市上柚木3-15,35.615972,139.368912,,042-677-6675,,,,,,,,,,,,,,18時30分～19時74分,,,
長沼（第1第2クラブ）,,,東京都八王子市長沼町707-3,35.642471,139.36546,,042-636-2479,,,,,,,,,,,,,,18時30分～19時75分,,,
中山小,,,東京都八王子市中山1155,35.62567,139.35844,,042-635-4051,,,,,,,,,,,,,,18時30分～19時76分,,,
城山（第1クラブ）,,,東京都八王子市元八王子町2-3351-15,35.662925,139.277923,,042-663-6094,,,,,,,,,,,,,,18時30分～19時77分,,,
城山（第2クラブ）,,,東京都八王子市元八王子町2-1767,35.659114,139.277682,,042-664-3988,,,,,,,,,,,,,,18時30分～19時78分,,,
恩方西（第1第2クラブ）,,,東京都八王子市下恩方町1369,35.670201,139.25493,,042-651-1154,,,,,,,,,,,,,,18時30分～19時79分,,,
小宮小（第1第2クラブ）,,,東京都八王子市小宮町1128-3,35.683702,139.367681,,042-645-3223,,,,,,,,,,,,,,18時30分～19時80分,,,
楢原小,,,東京都八王子市楢原町1287-2,35.675571,139.307395,,042-626-1788,,,,,,,,,,,,,,18時30分～19時81分,,,
弐分方小（第1第2クラブ）,,,東京都八王子市弐分方町520-1,35.671752,139.288488,,042-626-6760,,,,,,,,,,,,,,18時30分～19時82分,,,
高倉小,,,東京都八王子市高倉町67-2,35.662352,139.365746,,042-642-8163,,,,,,,,,,,,,,18時30分～19時83分,,,
東浅川小,,,東京都八王子市東浅川町550-22,35.643412,139.286764,,042-662-2929,,,,,,,,,,,,,,18時30分～19時84分,,,
由木東小（第1第2クラブ）,,,東京都八王子市東中野1347,35.63344,139.407941,,042-677-5086,,,,,,,,,,,,,,18時30分～19時85分,,,
子安（第1クラブ）,,,東京都八王子市子安町1-37-1,35.651381,139.34502,,042-648-5643,,,,,,,,,,,,,,18時30分～19時86分,,,
子安（第2クラブ）,,,東京都八王子市子安町2-19-1,35.65015,139.342623,,042-644-9939,,,,,,,,,,,,,,18時30分～19時87分,,,
椚田小（第1第2クラブ）,,,東京都八王子市椚田町571-2,35.636654,139.30226,,042-666-9649,,,,,,,,,,,,,,18時30分～19時88分,,,
椚田小（第3クラブ）,,,東京都八王子市椚田町554-11,35.636915,139.306318,,042-664-2512,,,,,,,,,,,,,,18時30分～19時89分,,,
みなみ野君田小（第1第2クラブ）,,,東京都八王子市みなみ野4-3-1,35.627836,139.325109,,042-635-4343,,,,,,,,,,,,,,18時30分～19時90分,,,
由木西小,,,東京都八王子市上柚木538-1,35.623137,139.361401,,042-679-0901,,,,,,,,,,,,,,18時30分～19時91分,,,
上川口小,,,東京都八王子市上川町1099,35.705542,139.250072,,042-654-0045,,,,,,,,,,,,,,18時30分～19時92分,,,
横川（第1第2クラブ）,,,東京都八王子市横川町296-11,35.668419,139.30674,,042-622-6200,,,,,,,,,,,,,,18時30分～19時93分,,,
からまつ,,,東京都八王子市川口町1557-2,35.686642,139.297882,,042-654-3908,,,,,,,,,,,,,,18時30分～19時94分,,,
第四小（第1第2クラブ）,,,東京都八王子市明神町2-15-1,35.657994,139.345998,,042-646-9990,,,,,,,,,,,,,,18時30分～19時95分,,,
山田小（第1第2クラブ）,,,東京都八王子市山田町1553,35.6468,139.313606,,042-662-8281,,,,,,,,,,,,,,18時30分～19時96分,,,
散田小（第1第2クラブ）,,,東京都八王子市散田町5-23-1,35.647766,139.301574,,042-668-4004,,,,,,,,,,,,,,18時30分～19時97分,,,
